"year","month","date","close","high","low","open","volume"
"2002",Mar,"2002-03-01",1147.39,1173.94,1106.73,1106.73,"26563200000"
"2002",Apr,"2002-04-01",1076.92,1147.84,1063.46,1147.39,"28568900000"
"2002",May,"2002-05-01",1067.14,1106.59,1048.96,1076.92,"26905500000"
"2002",Jun,"2002-06-01",989.82,1070.74,952.92,1067.14,"29981510000"
"2002",Jul,"2002-07-01",911.62,994.46,775.68,989.82,"42228720000"
"2002",Aug,"2002-08-01",916.07,965.0,833.44,911.62,"29298400000"
"2002",Sep,"2002-09-01",815.28,924.02,800.2,916.07,"27723710000"
"2002",Oct,"2002-10-01",885.76,907.44,768.63,815.28,"37856310000"
"2002",Nov,"2002-11-01",936.31,941.82,872.05,885.76,"29200960000"
"2002",Dec,"2002-12-01",879.82,954.28,869.45,936.31,"25993640000"
"2003",Jan,"2003-01-01",855.7,935.05,840.34,879.82,"30749580000"
"2003",Feb,"2003-02-01",841.15,864.64,806.29,855.7,"25235300000"
"2003",Mar,"2003-03-01",848.18,895.9,788.9,841.15,"30080030000"
"2003",Apr,"2003-04-01",916.92,924.24,847.85,848.18,"29669610000"
"2003",May,"2003-05-01",963.59,965.38,902.83,916.92,"30952100000"
"2003",Jun,"2003-06-01",974.5,1015.33,963.59,963.59,"31219400000"
"2003",Jul,"2003-07-01",990.31,1015.41,962.1,974.5,"31553200000"
"2003",Aug,"2003-08-01",1008.01,1011.01,960.84,990.31,"24881470000"
"2003",Sep,"2003-09-01",995.97,1040.29,990.36,1008.01,"29940110000"
"2003",Oct,"2003-10-01",1050.71,1053.79,995.97,995.97,"32298500000"
"2003",Nov,"2003-11-01",1058.2,1063.65,1031.2,1050.71,"24463220000"
"2003",Dec,"2003-12-01",1111.92,1112.56,1053.41,1058.2,"27839130000"
"2004",Jan,"2004-01-01",1131.13,1155.38,1105.08,1111.92,"32820000000"
"2004",Feb,"2004-02-01",1144.94,1158.98,1124.44,1131.13,"27985600000"
"2004",Mar,"2004-03-01",1126.21,1163.23,1087.16,1144.94,"33597900000"
"2004",Apr,"2004-04-01",1107.3,1150.57,1107.23,1126.21,"31611900000"
"2004",May,"2004-05-01",1120.68,1127.74,1076.32,1107.3,"29326400000"
"2004",Jun,"2004-06-01",1140.84,1146.34,1113.32,1120.68,"27529500000"
"2004",Jul,"2004-07-01",1101.72,1140.84,1078.78,1140.84,"29285600000"
"2004",Aug,"2004-08-01",1104.24,1109.68,1060.72,1101.72,"26586800000"
"2004",Sep,"2004-09-01",1114.58,1131.54,1099.18,1104.24,"26829870000"
"2004",Oct,"2004-10-01",1130.2,1142.05,1090.29,1114.58,"31511000000"
"2004",Nov,"2004-11-01",1173.82,1188.46,1127.6,1130.2,"30460280000"
"2004",Dec,"2004-12-01",1211.92,1217.33,1173.78,1173.78,"31102500000"
"2005",Jan,"2005-01-01",1181.27,1217.8,1163.75,1211.92,"31498800000"
"2005",Feb,"2005-02-01",1203.6,1212.44,1180.95,1181.27,"29297410000"
"2005",Mar,"2005-03-01",1180.59,1229.11,1163.69,1203.6,"39014150000"
"2005",Apr,"2005-04-01",1156.85,1191.88,1136.15,1180.59,"43424270000"
"2005",May,"2005-05-01",1191.5,1199.56,1146.18,1156.85,"39321990000"
"2005",Jun,"2005-06-01",1191.33,1219.59,1188.3,1191.5,"40334040000"
"2005",Jul,"2005-07-01",1234.18,1245.15,1183.55,1191.33,"37464670000"
"2005",Aug,"2005-08-01",1220.33,1245.86,1201.07,1234.18,"42030090000"
"2005",Sep,"2005-09-01",1228.81,1243.13,1205.35,1220.33,"44777510000"
