"year","month","date","close","high","low","open","volume"
"1988",Jan,"1988-01-01",344.7,349.7,329.0,335.1,"2465240000"
"1988",Feb,"1988-02-01",367.0,367.0,343.5,346.2,"2492870000"
"1988",Mar,"1988-03-01",374.6,382.6,366.7,367.4,"3154880000"
"1988",Apr,"1988-04-01",379.2,384.3,369.8,373.7,"2502240000"
"1988",May,"1988-05-01",370.3,383.1,362.4,379.0,"2467340000"
"1988",Jun,"1988-06-01",394.7,394.8,372.7,372.7,"3096040000"
"1988",Jul,"1988-07-01",387.3,397.5,382.1,394.2,"2609630000"
"1988",Aug,"1988-08-01",376.6,389.5,372.2,387.6,"2590980000"
"1988",Sep,"1988-09-01",387.7,388.4,372.2,374.2,"2344120000"
"1988",Oct,"1988-10-01",382.5,388.9,380.7,384.7,"2496530000"
"1988",Nov,"1988-11-01",371.5,383.1,364.0,382.7,"2285850000"
"1988",Dec,"1988-12-01",381.4,381.4,371.2,372.1,"2486740000"
"1989",Jan,"1989-01-01",401.3,401.4,376.9,378.9,"2716010000"
"1989",Feb,"1989-02-01",399.7,410.1,398.2,401.8,"2527450000"
"1989",Mar,"1989-03-01",406.7,409.8,397.8,401.0,"2869270000"
"1989",Apr,"1989-04-01",427.6,427.6,406.5,407.0,"2661880000"
"1989",May,"1989-05-01",446.2,446.2,425.8,425.9,"3074870000"
"1989",Jun,"1989-06-01",435.3,454.6,431.7,446.8,"3014700000"
"1989",Jul,"1989-07-01",453.8,453.8,434.4,434.5,"2499440000"
"1989",Aug,"1989-08-01",469.3,469.4,452.4,455.2,"3057070000"
"1989",Sep,"1989-09-01",472.9,474.6,464.9,469.9,"2623010000"
"1989",Oct,"1989-10-01",455.6,487.5,447.1,472.8,"3160470000"
"1989",Nov,"1989-11-01",456.1,457.8,446.8,456.2,"2532190000"
"1989",Dec,"1989-12-01",454.8,459.4,431.8,456.6,"2777730000"
"1990",Jan,"1990-01-01",415.8,461.6,410.0,452.9,"3027830000"
"1990",Feb,"1990-02-01",425.8,430.9,416.2,416.8,"2420920000"
"1990",Mar,"1990-03-01",435.5,443.3,424.5,425.3,"2885450000"
"1990",Apr,"1990-04-01",420.1,438.5,417.0,431.6,"2591450000"
"1990",May,"1990-05-01",459.0,460.0,420.7,422.0,"3468570000"
"1990",Jun,"1990-06-01",462.3,469.4,453.2,459.5,"3142690000"
"1990",Jul,"1990-07-01",438.2,470.3,436.8,461.6,"2984860000"
"1990",Aug,"1990-08-01",381.2,438.6,359.7,437.7,"3111320000"
"1990",Sep,"1990-09-01",344.5,385.2,334.6,379.0,"2089400000"
"1990",Oct,"1990-10-01",329.8,360.9,323.0,349.0,"2688480000"
"1990",Nov,"1990-11-01",359.1,359.1,327.8,328.6,"2378230000"
"1990",Dec,"1990-12-01",373.8,378.0,359.8,361.1,"2500100000"
"1991",Jan,"1991-01-01",414.2,414.2,353.0,373.0,"2924360000"
"1991",Feb,"1991-02-01",453.1,454.2,413.5,415.1,"3312960000"
"1991",Mar,"1991-03-01",482.3,483.32,450.3,450.6,"3585210000"
"1991",Apr,"1991-04-01",484.72,512.68,479.12,480.18,"4113980000"
"1991",May,"1991-05-01",506.11,506.12,476.58,481.94,"3377720000"
"1991",Jun,"1991-06-01",475.92,508.04,470.92,505.84,"2835480000"
"1991",Jul,"1991-07-01",502.04,502.13,471.24,478.06,"3098110000"
"1991",Aug,"1991-08-01",525.68,527.71,487.08,502.27,"3274400000"
"1991",Sep,"1991-09-01",526.88,529.21,511.05,526.3,"3215650000"
"1991",Oct,"1991-10-01",542.98,543.01,513.21,527.14,"4070930000"
"1991",Nov,"1991-11-01",523.9,558.16,516.39,542.17,"3700150000"
"1991",Dec,"1991-12-01",586.34,586.35,518.63,519.48,"3632360000"
"1992",Jan,"1992-01-01",620.21,632.99,576.13,580.04,"5605540000"
